time,tx,ty,tz,rw,rx,ry,rz,rear_wheel_angle,steer_angle,front_wheel_angle,crank_angle,left_pedal_angle,right_pedal_angle
1.771263940520446,5.31651616464621,1.5305257269020787,0.2877351976591654,0.8899870269556992,-0.15671717940845117,-0.06838431280701772,0.4227131453961739,0.3553337248590118,16.030961492962533,11.281138060940789,0.08451716506017053,-0.08451716506016965,nan
1.7879739776951673,5.352454251840465,1.58596802936739,0.28890959233350244,0.8858119797553278,-0.1510065087009927,-0.06811978378564741,0.43346726048097395,0.34321635498223263,16.237236043270656,11.417204480330467,0.08497707442082061,-0.0849770744208199,nan
1.8046840148698884,5.3877070024399805,1.6419976521008186,0.290106317813969,0.8817682336686664,-0.14523219963505607,-0.06762088616475581,0.4436437828216424,0.3284937467692054,16.442297094750334,11.55333836167442,0.08542781484242691,-0.08542781484242616,nan
1.8213940520446097,5.42230853028014,1.6985818134071313,0.29129255135364696,0.8779001101075737,-0.13953621625358695,-0.06693709731208404,0.45314508276067056,0.31144680461504354,16.645914009409996,11.689508558045041,0.08585705876982647,-0.08585705876982581,nan
1.8381040892193308,5.456320006741716,1.7556624954451423,0.29243995793161087,0.8742352715555851,-0.13404141566830927,-0.06612876370105382,0.46192269425212085,0.2925424048761171,16.847998337247002,11.825686270822429,0.08625694579901932,-0.08625694579901864,nan
1.854814126394052,5.489789966365212,1.8131908731100372,0.2935260978644821,0.8707991737283028,-0.12884804209003592,-0.06525091895809505,0.4699460593076545,0.27225565856607087,17.048523096054925,11.961848226244133,0.0866236840862538,-0.0866236840862531,nan
1.8715241635687732,5.522748283127307,1.8711323315656174,0.2945313711006788,0.8676209829148592,-0.12404720614909455,-0.06435408450646009,0.47718410750966245,0.25106426601579457,17.24747985397494,12.097974055560151,0.08695602016035678,-0.08695602016035603,nan
1.8882342007434945,5.55524855936742,1.9294333849969822,0.2954458759141487,0.8647042682162202,-0.11968565644182226,-0.06348249307312273,0.4836650134586564,0.22949968382449992,17.444996082696406,12.234049532802683,0.08725701038735116,-0.08725701038735016,nan
1.9049442379182155,5.58733082449488,1.9880531845646048,0.29626366044105146,0.8620511566876141,-0.1157932279696489,-0.06267001093728244,0.4894202706662611,0.20804609233915358,17.641204212221798,12.370064599557555,0.08753013634087241,-0.08753013634087123,nan
1.9216542750929368,5.619021452268485,2.046963148573169,0.2969801859119735,0.8596655022992415,-0.11239338607687965,-0.0619437292287465,0.4944754041729497,0.18718519571548173,17.836224782051932,12.506011477274102,0.08777816580403223,-0.08777816580403087,nan
1.938364312267658,5.65036786108882,2.1061219064657672,0.29760082826522866,0.857526160832134,-0.10945964202891417,-0.06131476711225558,0.49890677444726383,0.1673223029460778,18.03025662634268,12.641890932035581,0.08800459914343788,-0.08800459914343627,nan
1.9550743494423792,5.681404269787449,2.165500881564296,0.29813132637567225,0.8556154694409203,-0.1069610521453506,-0.060785744997909015,0.5027788728480965,0.14881661666949955,18.22345949558135,12.777706121984767,0.08821120740960539,-0.08821120740960357,nan
1.9717843866171003,5.712156980871995,2.2250797649086533,0.2985779611496669,0.8539168937911201,-0.10485957069843922,-0.06035130610469677,0.5061503025609302,0.13201997476214275,18.415968766124653,12.913462645102115,0.08839844798589926,-0.08839844798589742,nan
1.9884944237918216,5.7426670753683675,2.2848302718468694,0.2989537388187861,0.8523980481665213,-0.1030802760395186,-0.05999088394447288,0.5091101236639106,0.11711718447268306,18.60794365340992,13.049172678433347,0.08856738765385479,-0.08856738765385302,nan
2.0052044609665427,5.772964779744569,2.344733634547408,0.2992702456004264,0.8510331450359411,-0.10155041495219302,-0.05967866943840849,0.5117309407172228,0.1042710500129057,18.79950184356205,13.184848752093146,0.08871840352437009,-0.08871840352436829,nan
2.021914498141264,5.803076544768842,2.404775374802836,0.2995395764450128,0.849798193030554,-0.10018924090364192,-0.05938106655315285,0.5140807680356921,0.0936121790976586,18.9907413445897,13.320505159416204,0.0888518572861571,-0.08885185728615538,nan
2.0386245353159853,5.833036677949251,2.464935997945271,0.29977673248622266,0.8486638342764224,-0.09890221001435517,-0.05905839846730634,0.516236529912398,0.08508290667079922,19.181759559545196,13.456157877757308,0.08896938165838365,-0.08896938165838199,nan
2.055334572490706,5.8628720842467095,2.525201893865467,0.29999535677608574,0.8476077984551609,-0.09759793084156303,-0.05866798237101434,0.5182602934220943,0.07861975872845507,19.372629319927064,13.591822198535027,0.08907253329624397,-0.08907253329624204,nan
2.0720446096654275,5.892608419972143,2.585561003474045,0.3002093554686815,0.8466110531518368,-0.09618103412340487,-0.05816257163269443,0.5202076975758452,0.07410538530326587,19.563413393815598,13.727513426584801,0.08916307649568166,-0.08916307649567955,nan
2.0887546468401488,5.92227456454676,2.6459979753368352,0.3004320536293212,0.8456557650573877,-0.0945653139388229,-0.05750036305192576,0.522127797262081,0.07127263217019057,19.75416792591988,13.863243997292903,0.08924356405641015,-0.08924356405640799,nan
2.10546468401487,5.951895730688251,2.706500757375661,0.30067542289799615,0.8447303762265196,-0.09266702604670674,-0.056637502397233405,0.5240568739040307,0.06985814720592416,19.944937489879806,13.999025210176564,0.08931647751998738,-0.0893164775199854,nan
2.122174721189591,5.981497876192192,2.767057198338724,0.30095008892638103,0.8438275097828104,-0.0904069744275062,-0.05553083810284236,0.5260209489442425,0.06954458557137586,20.13575963578785,14.134866327778496,0.08938454643626724,-0.08938454643626535,nan
2.1388847583643122,6.011107639805353,2.827653263929267,0.3012627994451899,0.8429430797920068,-0.0877316799344533,-0.05415139491236839,0.5280319526275753,0.06994236745711746,20.326660145097698,14.270771191532209,0.08945083144822616,-0.08945083144822459,nan
2.1555947955390335,6.040752115173133,2.888276229637143,0.30161808745059554,0.8420782136193427,-0.08458915439606084,-0.05246805432361088,0.5300906152552702,0.07066988481506375,20.51765637944402,14.406742189028398,0.08951838362521519,-0.0895183836252133,nan
2.1723048327137544,6.0704605298747705,2.9489124103311615,0.30201659369014683,0.8412382651073015,-0.0809422421022503,-0.050456446848612904,0.5321848191503884,0.07132164587930727,20.708754572289255,14.542778025957073,0.0895902610870622,-0.08959026108706025,nan
2.1890148698884757,6.100261215007422,3.00954741676975,0.30245344378731726,0.8404310446309955,-0.07678550011351627,-0.048110051055720165,0.5342893122458909,0.07150741666382858,20.89994627187634,14.678872154484704,0.08966893408820019,-0.08966893408819822,nan
2.205724907063197,6.1301868914647315,3.070166293913244,0.3029206971479826,0.8396695656901587,-0.0721139941914303,-0.04542013093409488,0.5363689066317961,0.07084739034569335,21.091215290697136,14.81501684176579,0.08975611875534227,-0.08975611875534069,nan
2.2224349442379183,6.160272046548279,3.130752888887608,0.3034056640222327,0.8389700991729591,-0.06694434960046067,-0.042389920411179005,0.5383778611698485,0.0689924680117165,21.282535329675706,14.951201006425078,0.0898522383566464,-0.08985223835664476,nan
2.239144981412639,6.190548454873236,3.1912911898590557,0.3038919754946057,0.8383493913074455,-0.0613193435436627,-0.039038994302413345,0.5402649286467393,0.06567511675443487,21.473874004860104,15.087411593530405,0.08995621909747661,-0.08995621909747499,nan
2.2558550185873605,6.2210556135689465,3.2517625233237615,0.3043606642502826,0.837830405374222,-0.05528105279271111,-0.035385348191134744,0.5419705657745525,0.06063792411123816,21.665199094712268,15.223635620370336,0.09006552553870192,-0.09006552553870033,nan
2.272565055762082,6.251831659487676,3.3121475227256227,0.30479095626634933,0.8374365711654623,-0.048891469045110256,-0.031460792974518106,0.5434333740530289,0.05370915502802425,21.856482759546456,15.359859940843938,0.09017626408504217,-0.09017626408504036,nan
2.289275092936803,6.28291039023565,3.3724273645482445,0.3051629836326193,0.837189262078949,-0.042225644125394694,-0.027307945058543597,0.5445965576227783,0.044818871462924965,22.047709045531146,15.496073402320038,0.09028395968118828,-0.09028395968118637,nan
2.305985130111524,6.314336304564996,3.432578253282333,0.30545604452325437,0.8371170525406355,-0.03535656685298147,-0.022968716065373915,0.5453965452845827,0.033902510853813246,22.23887635069029,15.632267211182075,0.0903838606037066,-0.09038386060370471,nan
2.3226951672862453,6.346147262879201,3.4925773554756696,0.30565334203640904,0.8372436645839397,-0.028367137117116935,-0.018495511623315967,0.545780420769769,0.021009382125267737,22.430005219954964,15.768436604404695,0.09047176214187172,-0.09047176214186982,nan
2.3394052044609666,6.378376629876573,3.5524024905133285,0.3057431279337547,0.8375886707326725,-0.02133937286111789,-0.013943994798941286,0.545706344873519,0.006268651448257964,22.621138725800083,15.904581904765786,0.09054467740552798,-0.09054467740552631,nan
2.356115241635688,6.4110720418965705,3.612024041887818,0.30571474741948346,0.8381790240994047,-0.014353040564671871,-0.009370259861409883,0.5451257763273063,-0.010189420364187123,22.812344947828088,16.040708186521776,0.0906002922617106,-0.09060029226170899,nan
2.3728252788104087,6.444268126512937,3.671416596563929,0.30556632036431863,0.8390302620821113,-0.007483469637465891,-0.004832654783769961,0.544011821967455,-0.028127264469229613,23.00371371224909,16.176827088533006,0.09063798375527171,-0.09063798375527034,nan
2.38953531598513,6.478003065268205,3.7306586795450882,0.30549229152132795,0.8401458503926783,-0.0007416457040284983,-0.0005448975834006034,0.5423597543293905,-0.046977605368990726,23.194688236216066,16.313252728206916,0.0906382730517893,-0.090638273051788,nan
2.4062453531598513,6.512239747537817,3.789718496596318,0.30559440207449906,0.841545266879212,0.005590789463266118,0.0035146215129096053,0.540146234182924,-0.06657795260880117,23.385446788079648,16.44952106831081,0.09057103611550316,-0.0905710361155018,nan
2.4229553903345726,6.546985918671606,3.8485311720745763,0.3056552078699577,0.8432291598440683,0.011460365499771816,0.007302044281168064,0.5373824747427054,-0.0865627316244057,23.576524738134584,16.585762319674657,0.09052938688496497,-0.09052938688496359,nan
2.4396654275092935,6.582274006949714,3.9070689029270866,0.30563055393573824,0.8451917082566951,0.016857293894976453,0.010772081792442828,0.5340887287619213,-0.10647715586026762,23.768121344090034,16.722057344587473,0.0904933777031651,-0.09049337770316378,nan
